filename_string,latitude,longitude,date_taken
20230315_020635_000_0000.jpg,-9.59552,143.79532,2023-03-15T02:06:35
20230315_020636_000_0001.jpg,-9.59552,143.79531,2023-03-15T02:06:36
20230315_020636_000_0002.jpg,-9.59552,143.79531,2023-03-15T02:06:36
20230315_020636_000_0003.jpg,-9.59553,143.79531,2023-03-15T02:06:36
20230315_020637_000_0004.jpg,-9.59553,143.79531,2023-03-15T02:06:37
20230315_020637_000_0005.jpg,-9.59553,143.7953,2023-03-15T02:06:37
20230315_020637_000_0006.jpg,-9.59553,143.7953,2023-03-15T02:06:37
20230315_020637_000_0007.jpg,-9.59553,143.7953,2023-03-15T02:06:37
20230315_020638_000_0008.jpg,-9.59553,143.7953,2023-03-15T02:06:38
20230315_020638_000_0009.jpg,-9.59553,143.79529,2023-03-15T02:06:38
20230315_020638_000_0010.jpg,-9.59553,143.79529,2023-03-15T02:06:38
20230315_020639_000_0011.jpg,-9.59553,143.79529,2023-03-15T02:06:39
20230315_020639_000_0012.jpg,-9.59553,143.79529,2023-03-15T02:06:39
20230315_020639_000_0013.jpg,-9.59553,143.79529,2023-03-15T02:06:39
20230315_020640_000_0014.jpg,-9.59553,143.79528,2023-03-15T02:06:40
20230315_020640_000_0015.jpg,-9.59553,143.79528,2023-03-15T02:06:40
20230315_020640_000_0016.jpg,-9.59553,143.79528,2023-03-15T02:06:40
20230315_020641_000_0017.jpg,-9.59553,143.79528,2023-03-15T02:06:41
20230315_020641_000_0018.jpg,-9.59553,143.79528,2023-03-15T02:06:41
20230315_020641_000_0019.jpg,-9.59553,143.79527,2023-03-15T02:06:41
20230315_020641_000_0020.jpg,-9.59553,143.79527,2023-03-15T02:06:41
20230315_020642_000_0021.jpg,-9.59553,143.79527,2023-03-15T02:06:42
20230315_020642_000_0022.jpg,-9.59553,143.79527,2023-03-15T02:06:42
20230315_020642_000_0023.jpg,-9.59553,143.79527,2023-03-15T02:06:42
20230315_020643_000_0024.jpg,-9.59553,143.79527,2023-03-15T02:06:43
20230315_020643_000_0025.jpg,-9.59553,143.79527,2023-03-15T02:06:43
20230315_020643_000_0026.jpg,-9.59553,143.79527,2023-03-15T02:06:43
20230315_020644_000_0027.jpg,-9.59553,143.79527,2023-03-15T02:06:44
20230315_020644_000_0028.jpg,-9.59553,143.79527,2023-03-15T02:06:44
20230315_020644_000_0029.jpg,-9.59553,143.79527,2023-03-15T02:06:44
20230315_020645_000_0030.jpg,-9.59553,143.79527,2023-03-15T02:06:45
20230315_020645_000_0031.jpg,-9.59553,143.79527,2023-03-15T02:06:45
20230315_020645_000_0032.jpg,-9.59553,143.79527,2023-03-15T02:06:45
20230315_020645_000_0033.jpg,-9.59553,143.79527,2023-03-15T02:06:45
20230315_020646_000_0034.jpg,-9.59553,143.79527,2023-03-15T02:06:46
20230315_020646_000_0035.jpg,-9.59553,143.79527,2023-03-15T02:06:46
20230315_020646_000_0036.jpg,-9.59553,143.79527,2023-03-15T02:06:46
20230315_020647_000_0037.jpg,-9.59553,143.79527,2023-03-15T02:06:47
20230315_020647_000_0038.jpg,-9.59553,143.79527,2023-03-15T02:06:47
20230315_020647_000_0039.jpg,-9.59553,143.79527,2023-03-15T02:06:47
20230315_020648_000_0040.jpg,-9.59553,143.79527,2023-03-15T02:06:48
20230315_020648_000_0041.jpg,-9.59553,143.79527,2023-03-15T02:06:48
20230315_020648_000_0042.jpg,-9.59553,143.79527,2023-03-15T02:06:48
20230315_020648_000_0043.jpg,-9.59553,143.79527,2023-03-15T02:06:48
20230315_020649_000_0044.jpg,-9.59553,143.79527,2023-03-15T02:06:49
20230315_020649_000_0045.jpg,-9.59553,143.79527,2023-03-15T02:06:49
20230315_020649_000_0046.jpg,-9.59553,143.79527,2023-03-15T02:06:49
20230315_020650_000_0047.jpg,-9.59553,143.79527,2023-03-15T02:06:50
20230315_020650_000_0048.jpg,-9.59553,143.79527,2023-03-15T02:06:50
20230315_020650_000_0049.jpg,-9.59553,143.79527,2023-03-15T02:06:50
20230315_020651_000_0050.jpg,-9.59553,143.79527,2023-03-15T02:06:51
20230315_020651_000_0051.jpg,-9.59553,143.79527,2023-03-15T02:06:51
20230315_020651_000_0052.jpg,-9.59553,143.79527,2023-03-15T02:06:51
20230315_020651_000_0053.jpg,-9.59553,143.79527,2023-03-15T02:06:51
20230315_020652_000_0054.jpg,-9.59553,143.79527,2023-03-15T02:06:52
20230315_020652_000_0055.jpg,-9.59553,143.79527,2023-03-15T02:06:52
20230315_020652_000_0056.jpg,-9.59553,143.79527,2023-03-15T02:06:52
20230315_020653_000_0057.jpg,-9.59553,143.79527,2023-03-15T02:06:53
20230315_020653_000_0058.jpg,-9.59553,143.79527,2023-03-15T02:06:53
20230315_020653_000_0059.jpg,-9.59553,143.79527,2023-03-15T02:06:53
20230315_020654_000_0060.jpg,-9.59552,143.79527,2023-03-15T02:06:54
20230315_020654_000_0061.jpg,-9.59552,143.79527,2023-03-15T02:06:54
20230315_020654_000_0062.jpg,-9.59552,143.79527,2023-03-15T02:06:54
20230315_020654_000_0063.jpg,-9.59552,143.79527,2023-03-15T02:06:54
20230315_020655_000_0064.jpg,-9.59552,143.79527,2023-03-15T02:06:55
20230315_020655_000_0065.jpg,-9.59552,143.79527,2023-03-15T02:06:55
20230315_020655_000_0066.jpg,-9.59552,143.79527,2023-03-15T02:06:55
20230315_020656_000_0067.jpg,-9.59552,143.79527,2023-03-15T02:06:56
20230315_020656_000_0068.jpg,-9.59552,143.79527,2023-03-15T02:06:56
20230315_020656_000_0069.jpg,-9.59552,143.79527,2023-03-15T02:06:56
20230315_020657_000_0070.jpg,-9.59552,143.79528,2023-03-15T02:06:57
20230315_020657_000_0071.jpg,-9.59552,143.79528,2023-03-15T02:06:57
20230315_020657_000_0072.jpg,-9.59552,143.79528,2023-03-15T02:06:57
20230315_020657_000_0073.jpg,-9.59552,143.79528,2023-03-15T02:06:57
